Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1006842,1.10017E+11,CalPortland Company Mojave Plant,Mojave,CA,93501,9350 Oak Creek Road,KERN COUNTY,35.03,-118.32,327310,"C,H",Minerals,"1,103,238.04","1,099,876.20","1,230.25","2,131.59",,,,,,,,,,489.25,,,,,"1,102,748.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007927,1.10001E+11,CalPortland Company Oro Grande Plant,Oro Grande,CA,92368,19409 National Trails Highway,SAN BERNARDINO COUNTY,34.6,-117.34,327310,"C,H",Minerals,"1,025,224.43","1,022,094.00","1,145.75","1,984.68",,,,,,,,,,227.3,,,,,"1,024,997.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006669,1.10038E+11,CalPortland Company Rillito Plant,Rillito,AZ,85654,11115 North Casa Grande Highway,PIMA COUNTY,32.41,-111.15,327310,"C,H",Minerals,"801,276.59","798,909.90",867.75,"1,498.94",,,,,,,,,,192.9,,,,,"801,083.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001342,1.10007E+11,Calcasieu Plant,SULPHUR,LA,70665,1519 DAVISON ROAD,Calcasieu,30.16,-93.35,221112,"C,D",Power Plants,"211,614.12","211,399.30",98,116.82,,,,,,,,,,0,"211,614.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001357,1.10017E+11,Caledonia,STEENS,MS,39766,255 LONE OAK RD,Lowndes,33.65,-88.27,221112,"C,D",Power Plants,"1,695,945.29","1,694,223.00",785.68,936.61,,,,,,,,,,"2,334.59","1,693,610.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000812,1.10014E+11,"Calhoun Power Company, LLC",EASTABOGA,AL,36260,720 GREEN VALLEY DRIVE,Calhoun,33.59,-85.97,221112,"C,D",Power Plants,"94,033.59","93,931.60",45.08,56.92,,,,,,,,,,117.65,"93,915.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005482,1.10044E+11,Caliche Canyon Landfill,Lubbock,TX,79403,8425 North Avenue P,LUBBOCK COUNTY,33.68,-101.85,562212,HH,Waste,"66,055.50",,"66,055.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,055.50",,,,N,N,N
1012990,,"California Dairies, Inc. - Turlock North",Turlock,CA,95380,3600 West Canal Drive,,37.5,-120.9,311514,C,Other,"10,200.21","10,189.80",4.75,5.66,,,,,,,,,,"10,200.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002105,1.10003E+11,California Institute of Technology,Pasadena,CA,91125,1200 E. California,LOS ANGELES COUNTY,34.14,-118.13,611310,C,Other,"59,372.38","59,311.00",28,33.38,,,,,,,,,,"59,372.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005164,1.10001E+11,"California Resources Elk Hills, LLC - Gas Processing and Power Generation",TUPMAN,CA,93276,28590 Highway 119,KERN COUNTY,35.24,-119.36,211112,"C,D,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems,Power Plants","1,512,395.78","1,508,978.10","2,632.75",784.93,,,,,,,,,,"43,618.54","1,360,407.90",,,,,,,,,,,,,,,,,,108369.342,,,,,,,,,,,,,,,,,,N,N,N
1005321,1.10001E+11,California Resources Production Corporation – Santa Clara Valley Gas Plant,PIRU,CA,93040,3824 GUIBERSON ROAD-GAS PL,VENTURA COUNTY,34.39,-118.8,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","8,228.33","6,649.00","1,575.75",3.58,,,,,,,,,,"1,289.30",,,,,,,,,,,,,,,,,,,6939.03,,,,,,,,,,,,,,,,,,N,N,N
1010207,1.10056E+11,California Street Landfill,City of Redlands,CA,92373,2151 Nevada Street,SAN BERNARDINO COUNTY,34.09,-117.22,562212,HH,Waste,545,,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,,,,N,N,N
1000453,1.10001E+11,"Calpine Gilroy Cogen, LP",GILROY,CA,95020,1400 PACHECO PASS HWY,Santa Clara,37,-121.54,221112,"C,D",Power Plants,"83,196.24","83,110.20",39.25,46.79,,,,,,,,,,"27,704.60","55,491.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007233,1.10005E+11,Calpine Hidalgo Energy Center,EDINBURG,TX,78539,4005 N SEMINARY RD,Hidalgo,26.34,-98.17,221112,D,Power Plants,"916,062.16","915,132.20",424.25,505.71,,,,,,,,,,,"916,062.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000597,1.10001E+11,"Calpine King City Cogen, LLC",King City,CA,93930,750 Metz Road,MONTEREY COUNTY,36.23,-121.13,221112,C,Power Plants,"178,317.08","178,133.50",83.75,99.83,,,,,,,,,,"178,317.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001320,1.10001E+11,Calpine Sutter Energy Center,YUBA CITY,CA,95993,5029 SOUTH TOWNSHIP ROAD,Sutter,39.05,-121.69,221112,D,Power Plants,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005756,1.10012E+11,"Calumet Energy Team, LLC",CHICAGO,IL,60617,11653 S TORRENCE AVE,Cook,41.68,-87.56,221112,D,Power Plants,"13,907.25","13,893.00",6.5,7.75,,,,,,,,,,,"13,907.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007739,1.1E+11,"Calumet Montana Refining, LLC",GREAT FALLS,MT,59404,1900 10TH STREET NORTHEAST,CASCADE COUNTY,47.52,-111.29,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","318,275.49","315,702.10","2,035.50",537.89,,,,,,,,,,"140,605.42",,,,,,,,,,,"126,556.40",,,,,,,,,,,,,,"51,113.67",,,,,,,,,,,,N,N,N
1001220,1.1E+11,Cambria Cogen,EBENSBURG,PA,15931,243 RUBISCH ROAD,Cambria,40.47,-78.7,221112,D,Power Plants,"880,080.38","873,545.30","2,390.50","4,144.58",,,,,,,,,,,"880,080.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000468,1.10028E+11,Cambridge Station,CAMBRIDGE,MN,55008,HIGHWAY 65,Isanti,45.6,-93.21,221112,"C,D",Power Plants,"14,532.64","14,517.00",7,8.64,,,,,,,,,,420.49,"14,112.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003933,1.10044E+11,Camden County SR 110 MSW Landfill,Woodbine,GA,31569,5395 Highway 110,CAMDEN COUNTY,30.91,-81.79,562212,HH,Waste,"83,893.25",,"83,893.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,893.25",,,,N,N,N
1001226,1.1E+11,"Camden Plant Holding, LLC",CAMDEN,NJ,8104,570 CHELTON AVE,Camden,39.92,-75.12,221112,"C,D",Power Plants,"24,473.56","24,448.90",11.25,13.41,,,,,,,,,,"2,812.54","21,661.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005847,1.10044E+11,Camp Creek Treater,Franklin,TX,77856,11226 James Cemetery Road,ROBERTSON COUNTY,31.05,-96.26,486210,"C,W-PROC",Petroleum and Natural Gas Systems,"56,655.55","56,247.50",400,8.05,,,,,,,,,,"14,156.20",,,,,,,,,,,,,,,,,,,42499.35,,,,,,,,,,,,,,,,,,N,N,N
1011229,1.10058E+11,Campbell County Landfill No.2,Gillette,WY,82716,,CAMPBELL COUNTY,44.39,-105.49,562212,"C,HH",Waste,"29,398.21",23.5,"29,368.75",5.96,,,,,,,,,527.8,30.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,367.75",,,,N,N,N
1001589,1.10045E+11,Cana Gas Plant,Calumet,OK,73014,,CANADIAN COUNTY,35.54,-98.1,211111,"C,W-PROC",Petroleum and Natural Gas Systems,"230,285.73","223,235.80","6,949.50",100.43,,,,,,,,,,"167,807.17",,,,,,,,,,,,,,,,,,,62478.558,,,,,,,,,,,,,,,,,,N,N,N
1006660,1.10002E+11,Canaday,LEXINGTON,NE,68850,74965 RD 435,Gosper,40.69,-99.7,221112,"C,D",Power Plants,"1,977.49","1,975.30",1,1.19,,,,,,,,,,280.15,"1,697.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000658,1.1E+11,Canal Station,SANDWICH,MA,2563,9 FREEZER ROAD,Barnstable,41.77,-70.51,221112,"C,D",Power Plants,"47,688.01","47,559.50",40.3,88.21,,,,,,,,,,"4,609.66","43,078.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011960,1.10067E+11,Cane Hill Compressor Station,Columbia,LA,71418,2700 Hwy 165 South,CALDWELL PARISH,32.2,-92.11,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"30,612.92","22,537.40","8,063.00",12.52,,,,,,,,,,"22,551.12",,,,,,,,,,,,,,,,,,,,8061.8,,,,,,,,,,,,,,,,,N,N,N
1001098,1.10014E+11,Cane Island,INTERCESSION CITY,FL,33848,6075 OLD TAMPA HIGHWAY,Osceola,28.28,-81.53,221112,"C,D",Power Plants,"1,372,884.86","1,371,491.30",635.75,757.81,,,,,,,,,,"1,278.90","1,371,605.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006509,1.1E+11,Cane Run,Louisville,KY,40216,5252 Cane Run Road,JEFFERSON COUNTY,38.18,-85.89,221112,"C,D",Power Plants,"1,306,929.57","1,305,586.60",609,733.97,,,,,,,,,,"7,450.49","1,299,479.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000488,1.10037E+11,Cannon Falls Energy Center,CANNON FALLS,MN,55009,525 N PARK DR,Goodhue,44.54,-92.91,221112,"C,D",Power Plants,"29,113.39","29,083.20",13.5,16.69,,,,,,,,,,"1,823.64","27,289.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1009529,1.1E+11,Canton Drop Forge,Canton,OH,44706,4575 Southway Street S.W.,STARK COUNTY,40.78,-81.43,332111,C,Other,"38,451.86","38,412.40",18,21.46,,,,,,,,,,"38,451.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005390,1.1E+11,Canton Refinery,CANTON,OH,44706,2408 GAMBRINUS RD. S.W.,STARK COUNTY,40.77,-81.41,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","540,468.05","536,860.40","1,932.00","1,675.65",,,,,,,,,,"365,469.73",,,,,,,,,,,,,,,,,,,,,,,,,"174,998.32",,,,,,,,,,,,N,N,N
1000566,1.1004E+11,Canyon Power Plant,"Anaheim, CA",CA,92806,3071 E. Miraloma Avenue,Orange,33.86,-117.86,221112,D,Power Plants,"91,259.01","91,166.40",42.25,50.36,,,,,,,,,,,"91,259.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007650,1.10001E+11,Cape Canaveral,COCOA,FL,32927,6000 NORTH US HWY 1,Brevard,28.47,-80.76,221112,D,Power Plants,"2,427,735.27","2,425,244.70","1,130.50","1,360.07",,,,,,,,,,,"2,427,735.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010389,1.10012E+11,Capitol Disposal Landfill,Juneau,AK,99801,5600 Tonsgard Court,JUNEAU CITY AND BOROUGH,58.35,-134.5,562212,"C,HH",Waste,"11,695.39",343.5,"11,351.00",0.89,,,,,,,,,,344.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,350.75",,,,N,N,N
1001247,1.10001E+11,Capitol District Energy Center,HARTFORD,CT,6106,490 CAPITOL AVE,Hartford,41.76,-72.69,221112,"C,D",Power Plants,"32,121.87","32,087.30",15.5,19.07,,,,,,,,,,"7,187.37","24,934.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012019,1.10068E+11,Caraustar Industries dba Tama Paperboard,Tama,IA,52339,117 Siegel Street,TAMA COUNTY,41.96,-92.58,322130,C,Pulp and Paper,"23,944.66","23,920.00",11.25,13.41,,,,,,,,,,"23,944.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005537,1.10001E+11,Carbide Industries LLC,Louisville,KY,40211,4400 Bells Lane,JEFFERSON COUNTY,38.22,-85.84,325188,"C,K",Metals,"54,098.54","52,878.40","1,219.25",0.89,,,,,,,,,,"1,080.54",,,,,,,"53,018.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000839,1.10001E+11,Cardinal,BRILLIANT,OH,43913,306 COUNTY ROAD 7 EAST,Jefferson,40.25,-80.65,221112,"C,D",Power Plants,"10,038,096.96","9,957,759.30","29,381.75","50,955.91",,,,,,,,,,"20,017.13","10,018,079.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004225,1.10025E+11,Cardinal FG Company,Winlock,WA,98596,545 Avery Road West,LEWIS COUNTY,46.54,-122.93,327211,"C,N",Minerals,"107,589.62","107,512.90",35,41.72,,,,,,,,,,"74,485.82",,,,,,,,,"33,103.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000407,1.1E+11,Cargill Corn Milling,MEMPHIS,TN,38113,2330 BUOY ST,Shelby,35.08,-90.14,311221,C,Other,"18,893.88","18,874.40",8.75,10.73,,,,,,,,,,"18,893.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006425,1.1006E+11,Cargill Corn Milling North America,Blair,NE,68008,650 Industrial park Drive,WASHINGTON COUNTY,41.53,-96.1,311221,"C,II","Other,Waste","530,920.35","529,769.90",845,305.45,,,,,,,,,"2,196.90","530,328.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,,,N,N,N
1006258,1.10017E+11,Cargill Incorporated,SIOUX CITY,IA,51102,1016 CLARK St.,WOODBURY COUNTY,42.5,-96.39,311222,C,Other,"60,254.02","60,192.10",28.25,33.67,,,,,,,,,,"60,254.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003146,1.1E+11,Cargill Incorporated,IOWA FALLS,IA,50126,602 INDUSTRIAL RD.,HARDIN COUNTY,42.51,-93.26,311222,C,Other,"60,616.67","60,554.20",28.5,33.97,,,,,,,,,,"60,616.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003061,1.1E+11,Cargill Incorporated,CEDAR RAPIDS,IA,52402,411 6TH ST. N.E.,LINN COUNTY,41.98,-91.67,311222,C,Other,"34,098.97","34,063.90",16,19.07,,,,,,,,,,"34,098.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010356,1.10057E+11,Cargill Meat Solutions,Friona,TX,79035,1530 U.S. Hwy 60,PARMER COUNTY,34.6,-102.77,311611,"C,II","Other,Waste","123,958.88","37,859.20","86,036.50",63.18,,,,,,,,,"11,139.40","37,957.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,001.00",,,N,N,N
1003753,1.10057E+11,Cargill Meat Solutions Corp,Wyalusing,PA,18853,1252 Route 706,BRADFORD COUNTY,41.68,-76.24,311611,"C,II","Other,Waste","27,652.77","12,984.00","14,656.25",12.52,,,,,,,,,"1,509.30","13,004.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,648.00",,,N,N,N
1000855,1.10001E+11,Cargill Meat Solutions Corporation,SCHUYLER,NE,68661,"490 Road 9, PO Box 544",COLFAX COUNTY,41.45,-97.1,311611,"C,II","Other,Waste","38,989.17","38,037.10",895.75,56.32,,,,,,,,,"9,781.00","38,126.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863,,,N,N,N
1009702,1.1007E+11,Cargill Salt,Hersey,MI,49639,1395 135th Avenue,OSCEOLA COUNTY,43.83,-85.35,311942,C,Other,"38,197.06","38,157.60",18,21.46,,,,,,,,,,"38,197.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001090,1.1E+11,Cargill Texturizing Solutions,Hammond,IN,46320,1100 Indianapolis Blvd,LAKE COUNTY,41.69,-87.52,311221,C,Other,"78,561.98","78,475.50",38.5,47.98,,,,,,,,,"1,042.60","78,561.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011980,1.10017E+11,"Cargill, Inc",Lafayette,IN,47905,1502 Wabash Avenue,TIPPECANOE COUNTY,40.4,-86.9,311222,C,Other,"28,997.54","28,967.40",13.75,16.39,,,,,,,,,,"28,997.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003495,1.1001E+11,"Cargill, Inc.",Fayetteville,NC,28312,1754 River Road,CUMBERLAND COUNTY,35.09,-78.84,311222,C,Other,"29,781.16","29,723.70",22,35.46,,,,,,,,,"5,243.20","29,781.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011065,1.10055E+11,"Cargill, Incorporated",Fort Dodge,IA,50501,1950 Harvest Avenue,WEBSTER COUNTY,42.51,-94.31,325193,C,Other,"217,035.23","216,811.10",102.25,121.88,,,,,,,,,,"217,035.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001434,1.10044E+11,Carl Bailey,AUGUSTA,AR,72006,585 Woodruff 816,Woodruff,35.26,-91.36,221112,"C,D",Power Plants,"16,452.52","16,445.10",3.25,4.17,,,,,,,,,,"2,093.19","14,359.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007521,1.1001E+11,Carleton Farms Landfill,SUMPTER TWP,MI,48164,28800 CLARK RD,WAYNE COUNTY,42.09,-83.43,562212,"C,HH",Waste,"150,829.45",31.2,"150,798.25",,,,,,,,,,,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,798.25",,,,N,N,N
1004724,1.1E+11,"Carlex Glass America, LLC",Nashville,TN,37209,7200 Centennial Blvd.,DAVIDSON COUNTY,36.18,-86.88,327211,"C,N",Minerals,"80,708.15","80,640.20",31,36.95,,,,,,,,,,"66,010.75",,,,,,,,,"14,697.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003751,1.1002E+11,Carlisle Mine,Carlisle,IN,47838,1466 East State Road 58,SULLIVAN COUNTY,38.93,-87.42,212112,FF,Other,"199,423.50",,"199,423.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199,423.50",,,,,,N,N,N
1000733,1.1001E+11,Carlls Corner Energy Center,UPPER DEERFIELD TWP,NJ,8302,BURLINGTON ROAD,Cumberland,39.45,-75.2,221112,"C,D",Power Plants,"12,942.04","12,926.30",6.5,9.24,,,,,,,,,,1,"12,941.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011762,1.10064E+11,Carmen Gas Processing Plant,Carmen,OK,73726,,ALFALFA COUNTY,36.58,-98.53,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"20,239.89","16,073.20","4,157.75",8.94,,,,,,,,,,"15,900.64",,,,,,,,,,,,,,,,,,,4339.25,,,,,,,,,,,,,,,,,,N,N,N
1004187,1.10007E+11,"Carmeuse Lime, Inc. Buffington",Gary,IN,46406,1 North Carmeuse Drive,LAKE COUNTY,41.64,-87.41,327410,"C,S",Minerals,"874,503.40","872,791.00",654.5,"1,057.90",,,,,,,,,,"361,376.20",,,,,,,,,,,,,,"513,127.20",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005877,1.10017E+11,Carneys Point,CARNEYS POINT,NJ,8069,500 SHELL RD,Salem,39.69,-75.49,221112,C,Power Plants,"986,551.60","978,688.90","2,875.08","4,987.63",,,,,,,,,,"986,551.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011373,1.10002E+11,Carolina Gas Transmission - Grover Station (Tran),Blacksburg,SC,29702,290 Lookout Tower Road,CHEROKEE COUNTY,35.14,-81.44,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"30,690.04","29,430.90","1,242.75",16.39,,,,,,,,,,"29,459.44",,,,,,,,,,,,,,,,,,,,1230.6,,,,,,,,,,,,,,,,,N,N,N
1007121,1.10044E+11,Carolina Landfill,Carolina,PR,984,"Carr. PR-874 Final, Km. 1.7, Bo. Hoyos Mulas",CAROLINA MUNICIPIO,18.41,-65.94,562212,"C,HH",Waste,"72,615.50",149.2,"72,466.00",0.3,,,,,,,,,,149.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,466.00",,,,N,N,N
1004434,1.1E+11,Carpenter Technology - Latrobe Operations,LATROBE,PA,15650,2626 LIGONIER STREET,WESTMORELAND COUNTY,40.3,-79.37,331111,"C,Q",Metals,"61,349.06","61,298.10",23.25,27.71,,,,,,,,,,"49,179.26",,,,,,,,,,,,"12,169.80",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001257,1.10002E+11,Carr Street Generating Station,EAST SYRACUSE,NY,13057,64 CARR ST,Onondaga,43.06,-76.08,221112,"C,D",Power Plants,"39,406.60","39,366.60",18.25,21.75,,,,,,,,,,555.95,"38,850.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1013063,1.1007E+11,"Carroll County Energy, LLC",Washington Township,OH,44615,2061 Kensington Road,CARROLL COUNTY,40.61,-81.07,221112,"C,D",Power Plants,"168,528.32","168,356.80",78.25,93.27,,,,,,,,,,"1,347.64","167,180.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001127,1.10001E+11,Carson Cogeneration,ELK GROVE,CA,95758,8580 Laguna Station Rd,Sacramento,38.45,-121.46,221112,"C,D",Power Plants,"139,962.35","139,792.30",73.5,96.55,,,,,,,,,"7,969.00",166.2,"139,796.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000422,1.10001E+11,Carson Hybrid Energy Storage,CARSON,CA,90746,17171 S CENTRAL AVE,Los Angeles,33.88,-118.25,221112,D,Power Plants,"2,296.89","2,294.70",1,1.19,,,,,,,,,,,"2,296.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008031,1.10044E+11,Carter Creek,Evanston,WY,82930,,CONTRA COSTA COUNTY,41.26,-110.98,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"153,449.75","151,361.10","2,028.75",59.9,,,,,,,,,,"102,816.11",,,,,,,,,,,,,,,,,,,50633.636,,,,,,,,,,,,,,,,,,N,N,N
1013016,1.1007E+11,Carter Roag Coal Company - Morgan Camp Mine,Helvetia,WV,26224,,RANDOLPH COUNTY,38.66,-80.15,212112,FF,Other,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,N,N,N
1011472,1.1007E+11,"Carter Roag Coal Company, Inc. - Pleasant Hill Mine",Tallmansville,WV,26237,1023 Lanham Cemetery Road,UPSHUR COUNTY,38.84,-80.17,212112,FF,Other,"210,350.00",,"210,350.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"210,350.00",,,,,,N,N,N
1004382,1.10023E+11,Carthage,CARTHAGE,TX,75633,356 FM 959,PANOLA COUNTY,32.17,-94.42,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"81,835.47","74,661.20","7,132.25",42.02,,,,,,,,,,"74,425.32",,,,,,,,,,,,,,,,,,,7410.148,,,,,,,,,,,,,,,,,,N,N,N
1010251,1.10046E+11,Carthage East Gas Plant,Carthage,TX,75633,1423 CR 401,PANOLA COUNTY,32.15,-94.27,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"29,885.49","27,887.20","1,982.50",15.79,,,,,,,,,,"27,863.84",,,,,,,,,,,,,,,,,,,2021.65,,,,,,,,,,,,,,,,,,N,N,N
1001218,1.10019E+11,Carthage Energy,Carthage,NY,13619,701 West End Ave,Jefferson,43.98,-75.62,221112,"C,D",Power Plants,"2,401.14","2,398.40",1.25,1.49,,,,,,,,,,168.2,"2,232.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012606,1.1007E+11,Carty Generating Station,Boardman,OR,97818,73396 Tower Road,MORROW COUNTY,45.69,-119.81,221112,"C,D",Power Plants,"902,878.80","901,962.00",418.25,498.55,,,,,,,,,,332.95,"902,545.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005715,1.10044E+11,Carver-Marion-Wareham Landfill,Carver,MA,2330,118 Federal Road,PLYMOUTH COUNTY,41.81,-70.72,562212,"C,HH",Waste,"45,701.70",13.7,"45,688.00",,,,,,,,,,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,688.00",,,,N,N,N
1005110,1.10009E+11,Carville Energy Center,Saint Gabriel,LA,70776,4322 HIGHWAY 30,IBERVILLE PARISH,30.23,-91.07,221112,D,Power Plants,"1,344,920.14","1,343,554.50",623.03,742.62,,,,,,,,,,,"1,344,920.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010363,1.10011E+11,Cascades Tissue Group North Carolina,Rockingham,NC,28379,"805, Midway Road",RICHMOND COUNTY,34.95,-79.81,322121,C,Pulp and Paper,"23,753.16","23,728.50",11.25,13.41,,,,,,,,,,"23,753.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
