GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1000143,110007162355,2017,UNIV OF OK HEALTH S/OKC CAMPUS SVCS,800 NE 15TH ST,OKLAHOMA CITY,OK,73104,OKLAHOMA COUNTY,STATE OF OKLAHOMA EX REL THE BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA ON BEHALF OF THE HEALTH ,660 Parrington Oval,Norman,OK,73019,100,611310
1000144,110055650371,2017,Chehalis Generation Facility,1813 BISHOP ROAD,CHEHALIS,WA,98532,Lewis,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1440",Omaha,NE,68131,100,221112
1000145,110014433728,2017,Harrison County Power Project,12039 SH 43 SOUTH,MARSHALL,TX,75670,Harrison,EAST TEXAS ELECTRIC COOPERATIVE INC,P.O. Box 631623,Nacogdoches,TX,75963,45,221112
1000145,110014433728,2017,Harrison County Power Project,12039 SH 43 SOUTH,MARSHALL,TX,75670,Harrison,NORTHEAST TEXAS ELECTRIC COOPERATIVE,"1127 Judson Road, Suite 249",Longview,TX,77601,55,221112
1000146,110017810662,2017,Lower Mount Bethel Energy,6079 DU PUES FERRY ROAD,BANGOR,PA,18013,Northampton,TALEN ENERGY CORP,835 Hamilton Street,Allentown,PA,18101,100,221112
1000147,110065165662,2017,Larkspur Energy Faciity,9355 OTAY MESA ROAD,SAN DIEGO,CA,92154,San Diego,MITSUBISHI CORP (AMERICAS),655 Third Avenue,New York,NY,10017,100,221112
1000148,110012215913,2017,"Chambersburg Units 12,13",ALLEMAN ROAD,CHAMBERSBURG,PA,17201,Franklin,"LS Power Development, LLC","Two Tower Center, 11th Floor",East Brunswick,NJ,8816,100,221112
1000149,110006367172,2017,Taconite Harbor Energy Center,8124 West Highway 61,SCHROEDER,MN,55613,Cook,ALLETE INC,30 West Superior Street,Duluth,MN,55802,100,221112
1000150,110024419244,2017,Chuck Lenzie Generating Station,11405 US HIGHWAY 93,APEX,NV,89124,Clark,NV ENERGY,6226 West Sahara Ave,Las Vegas,NV,89146,100,221112
1000151,110017994376,2017,Peno Creek Energy Center,16303 PIKE 43,BOWLING GREEN,MO,63334,Pike,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63166,100,221112
1000152,110013395003,2017,Crossroads Energy Center (CPU),240 HICKS ST,CLARKSDALE,MS,38614,Coahoma,CLARKSDALE PUBLIC UTILITIES COMMISSION,416 Third Street,Clarksdale,MS,38614,100,221112
1000153,110044905216,2017,"Hanging Rock Power Company, LLC",1395 COUNTY RD 1A,IRONTON,OH,45638,Lawrence,DYNEGY INC,"601 Travis St., Suite 1400",Houston,TX,77002,100,221112
1000156,110066942526,2017,Cleveland-Cliffs Steel LLC,3210 WATLING ST,EAST CHICAGO,IN,46312,Lake,ARCELORMITTAL USA,One South Dearborn,Chicago,IL,60603,100,331111
1000157,110038363623,2017,Hardin Generating Station,RT 1 BX 1144A SUGAR FACTORY RD,HARDIN,MT,59034,Big Horn,HEOROT POWER HOLDINGS LLC,9 Federal Street,Easton,MD,21601,100,221112
1000158,110007235269,2017,Ascend (Decatur Plant),1050 CHEMSTRAND AVENUE,DECATUR,AL,35601,Morgan,ASCEND PERFORMANCE MATERIALS LLC,"1010 Travis Street, Suite 900",Houston,TX,77002-3014,100,325199
1000159,110000366318,2017,US Steel (Fairfield Works),5700 VALLEY ROAD,FAIRFIELD,AL,35064,Jefferson,US STEEL CORP,600 Grant Street,Pittsburgh,PA,15219-2800,100,331111
1000161,110001187876,2017,Redding Power Plant,17120 CLEAR CREEK ROAD,REDDING,CA,96001,Shasta,CITY OF REDDING,777 Cypress Ave,Redding,CA,96001,100,221112
1000162,110022766096,2017,Lordsburg Generating Station,2 POWER PLANT ROAD,LORDSBURG,NM,88045,Hidalgo,PNM RESOURCES INC,"414 Silver SE Albquerque,","Albquerque,",NM,87102,100,221112
1000163,110010431648,2017,Mill Creek Combustion Turbine Sta,317 ELM ROAD,BLACKSBURG,SC,29702,Cherokee,DUKE ENERGY CORP,526 South Church St,Charlotte,NC,28202-1803,100,221112
1000165,110006766990,2017,Purdue University-Wade Utility,419 South Grant Street,West Lafayette,IN,47907,Tippecanoe,STATE OF INDIANA,200 West Washington Street,Indianapolis,IN,46204,100,611310
1000166,110037266990,2017,"WestRock Kraft Paper, LLC",100 GASTON ROAD,ROANOKE RAPIDS,NC,27870,Halifax,KAPSTONE PAPER & PACKAGING CORP,1101 Skokie Blvd. Suite 300,Chicago,IL,60062,100,322121
1000168,110040566633,2017,"Dynegy Energy Washington II, LLC",859 ST RT 83,BEVERLY,OH,45715,Washington,DYNEGY INC,"601 Travis St., Suite 1400",Houston,TX,77002,100,221112
1000169,110007399396,2017,Raccoon Creek Power Plant,676 CYPRESS DRIVE,FLORA,IL,62839,Clay,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63166,100,221112
1000170,110021167011,2017,Newington Energy,200 SHATTUCK WAY,NEWINGTON,NH,3801,Rockingham,ESSENTIAL POWER LLC,9405 Arrowpoint Blvd,Charlotte,NC,28273,100,221112
1000171,110014338537,2017,Choctaw County Gen,2446 HIGHWAY 407 WEST,FRENCH CAMP,MS,39745,Choctaw,NRG ENERGY INC,211 Carnegie Center,Princeton,NJ,8540,100,221112
1000173,110015836069,2017,DTE East China,4490 NORTH RIVER RD,EAST CHINA,MI,48054,Saint Clair,DTE ENERGY CO,One Energy Plaza,Detroit,MI,48226,100,221112
1000174,110022531606,2017,"Buchanan Units 1, 2",RT 626 OFF RT 460,KEEN MOUNTAIN,VA,24631,Buchanan,FIRSTENERGY GENERATION CORP,76 S Main,Akron,OH,44308,100,221112
1000175,110013666425,2017,Los Esteros Critical Energy Fac,800 THOMAS FOON CHEW WAY,SAN JOSE,CA,95134,Santa Clara,CALPINE CORP,717 Texas Ave,Houston,TX,77002,100,221112
1000176,110043969738,2017,LAKE COUNTY CENTRAL PHASE I LANDFILL,13130 COUNTY LANDFILL ROAD,TAVARES,FL,32778,LAKE COUNTY,LAKE COUNTY BOARD OF COUNTY COMMISSIONERS (A POLITICAL SUBDIV OF THE STATE OF FLORIDA),P.O. Box 7800,Tavares,FL,32778,100,562212
1000179,110010317175,2017,Bernville Station,306 Station Rd,Robesonia,PA,19551,Berks,Enbridge (US) Inc,5400 Westheimer Court,Houston,TX,77056,100,486210
1000180,110010283273,2017,Shermans Dale Station,425 TEXAS EASTERN RD,SHERMANS DALE,PA,17090,Perry,Enbridge (US) Inc,5400 Westheimer Court,Houston,TX,77056,100,486210
1000181,110014356990,2017,Pyramid Generating Station,53 RAMOS FARMS ROAD,LORDSBURG,NM,88045,Hidalgo,TRI-STATE GENERATION & TRANSMISSION,1100 W. 116th Avenue,Westminster,CO,80234,100,221112
1000182,110028028088,2017,Kalkaska Ct Project #1,1750 PROUGH ROAD SW,KALKASKA,MI,49646,Kalkaska,MICHIGAN PUBLIC POWER AGENCY,809 Centennial Way,Lansing,MI,48917,100,221112
1000183,110000395117,2017,Pixelle Specialty Solutions LLC,232 East 8th Street,CHILLICOTHE,OH,45601,Ross,PH GLATFELTER CO,232 East 8th Street,Chillicothe,OH,45601,100,322121
1000184,110001867132,2017,DARTCO OF TEXAS WAXAHACHIE SITE,850 SOLON ROAD,WAXAHACHIE,TX,75165,ELLIS COUNTY,DART CONTAINER CORP,500 Hogsback Road,Mason,MI,48854,4,326140
1000184,110001867132,2017,DARTCO OF TEXAS WAXAHACHIE SITE,850 SOLON ROAD,WAXAHACHIE,TX,75165,ELLIS COUNTY,DART CONTAINER CORP,500 Hogsback Road,Mason,MI,48854,96,326140
1000185,110015663735,2017,Magnet Cove Generating Station,410 HENDERSON ROAD,MALVERN,AR,72104,Hot Spring,ARKANSAS ELECTRIC COOPERATIVE CORP,1 Cooperative Way,Little Rock,AR,72209,100,221112
1000186,110000393333,2017,Procter & Gamble Company - Ivorydale,5201 SPRING GROVE AVE,CINCINNATI,OH,45217,Hamilton,THE PROCTER & GAMBLE CO,301 E 6th Street,Cincinnati,OH,45202-3307,81.3,325611
1000186,110000393333,2017,Procter & Gamble Company - Ivorydale,5201 SPRING GROVE AVE,CINCINNATI,OH,45217,Hamilton,DTE ENERGY CO,One Energy Plaza,Detroit,MI,48226,18.7,325611
1000190,110011385571,2017,Silver Creek Generating Plant,217 MOSES LANE,PRENTISS,MS,39474,Jefferson Davis,COOPERATIVE ENERGY,7037 US Hwy 49,Hattiesburg,MS,39402,100,221112
1000191,110001516878,2017,BUTLER COUNTY LANDFILL INCORPORATED,3588 R RD,DAVID CITY,NE,68632,BUTLER COUNTY,WASTE CONNECTIONS INC,"10001 Woodloch Forest Drive, Suite 400",The Woodlands,TX,77380,100,562212
1000192,110000440470,2017,Labadie,226 LABADIE POWER PLANT ROAD,LABADIE,MO,63055,Franklin,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63166,100,221112
1000193,110000583850,2017,INTERNATIONAL WAXES INC,45 Route 446,SMETHPORT,PA,16749,MCKEAN COUNTY,THE INTERNATIONAL GROUP INC,1100 E. Main Street,Titusville,PA,16354,100,324199
1000196,110035614234,2017,International Paper - Pensacola Mill,375 Muscogee Rd,CANTONMENT,FL,32533,ESCAMBIA COUNTY,INTERNATIONAL PAPER CO,6400 Poplar Ave.,Memphis,TN,38017,100,322130
1000197,110011457538,2017,NATIONAL BEEF PACKING CO L.L.C.,2000 EAST TRAIL STREET,DODGE CITY,KS,67801,FORD COUNTY,LEUCADIA NATIONAL CORP,315 Park Avenue South,New York,NY,10010,78.95,311611
1000197,110011457538,2017,NATIONAL BEEF PACKING CO L.L.C.,2000 EAST TRAIL STREET,DODGE CITY,KS,67801,FORD COUNTY,TMK HOLDINGS LLC,5964 N Cosby Ave,Kansas City,MO,64151,0.65,311611
1000197,110011457538,2017,NATIONAL BEEF PACKING CO L.L.C.,2000 EAST TRAIL STREET,DODGE CITY,KS,67801,FORD COUNTY,NBPCO HOLDINGS LLC,891 Two Rivers Drive,Dokota Dunes,SD,57049,5.33,311611
1000197,110011457538,2017,NATIONAL BEEF PACKING CO L.L.C.,2000 EAST TRAIL STREET,DODGE CITY,KS,67801,FORD COUNTY,US PREMIUM BEEF LTD,12200 N Ambassador Drive,Kansas City,MO,64163,15.07,311611
1000198,110008054773,2017,LEHIGH WHITE CEMENT CO LLC,200 HOKES MILL ROAD,YORK,PA,17404,YORK COUNTY,LEHIGH HANSON INC,7660 Imperial Way,Allentown,PA,18195,100,327310
1000201,110012629904,2017,UNIVERSITY OF TENNESSEE STEAM PLANT,1617 LAKE LOUDON BOULEVARD,KNOXVILLE,TN,37996,KNOX COUNTY,THE UNIVERSITY OF TENNESSEE,2233 Volunteer Boulevard,Knoxville,TN,37996-3010,100,611310
1000202,110002071739,2017,"NGPL Station 198 Knoxville, IA",1616 165TH AVE,KNOXVILLE,IA,50138,MARION COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,50,486210
1000202,110002071739,2017,"NGPL Station 198 Knoxville, IA",1616 165TH AVE,KNOXVILLE,IA,50138,MARION COUNTY,BROOKFIELD INFRASTRUCTURE PTNR,"1200 Smith Street, Suite 1200",Houston,TX,77002,50,486210
1000203,110008694975,2017,Lakefield Junction Generating,2159 20TH AVE,TRIMONT,MN,56176,Martin,GREAT RIVER ENERGY,12300 Elm Creek Blvd,Maple Grove,MN,55369,100,221112
1000205,110035465387,2017,Okaloosa Gas District,364 Valparaiso Pkwy,Valparaiso,FL,32580,OKALOOSA COUNTY,OKALOOSA GAS DISTRICT,364 Valparaiso Pky,Valparaiso,FL,32580,100,221210
1000206,110007222852,2017,Burrillville,54 Algonquin Lane,Pascoag,RI,2859,PROVIDENCE COUNTY,Enbridge (US) Inc,5400 Westheimer Court,Houston,TX,77056,100,486210
1000207,110012561021,2017,Grays Harbor Energy Center,401 Keys Rd,Elma,WA,98541,GRAYS HARBOR COUNTY,STARK POWER GENERATION I HOLDINGS LLC,3600 S. Lake Dr.,Milwaukee,WI,53235,50,221112
1000207,110012561021,2017,Grays Harbor Energy Center,401 Keys Rd,Elma,WA,98541,GRAYS HARBOR COUNTY,INVENERGY LLC,"1 S. Wacker Drive, Suite 1900",Chicago,IL,60606,50,221112
1000211,110017390839,2017,Elk River,17845 EAST HIGHWAY 10,ELK RIVER,MN,55330,Sherburne,GREAT RIVER ENERGY,12300 Elm Creek Boulevard,Maple Grove,MN,55369-4718,100,562213
1000213,110043970744,2017,Trace Dehydration Facility,509 Natchez Trace Road,Canton,MS,39046,MADISON COUNTY,DENBURY RESOURCES INC,5320 Legacy Drive,Plano,TX,75024,100,211111
1000214,110000592788,2017,Cleveland-Cliffs Steel Corporation,6500 N US HIGHWAY 231,ROCKPORT,IN,47635,SPENCER COUNTY,AK STEEL CORP,9227 Centre Pointe Drive,West Chester,OH,45069,100,331111
1000215,110030747645,2017,POLK COUNTY LANDFILL,3477 FM 942 W,LEGGETT,TX,77350,POLK COUNTY,POLK COUNTY TX,"101 West Church Street, Suite 300",Livingston,TX,77351,100,562212
1000216,110043801151,2017,Kekaha Landfill,6900D Kaumualii Highway,Kekaha,HI,96752,KAUAI COUNTY,COUNTY OF KAUAI,"4444 Rice Street, Room 295",Lihue,HI,96766,100,562212
1000217,110002225976,2017,"CHAMBERS OF MISSISSIPPI INC, CLEARVIEW ENVIRONMENTAL CONTROL FACILITY LANDFILL",2253 MUDLINE ROAD,LAKE,MS,39092,SCOTT COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1000218,110013931763,2017,PINE RIDGE RECYCLING & DISPOSAL,5400 REX DR,WINTER GARDEN,FL,34787,ORANGE COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1000219,110000422524,2017,French Island,200 SOUTH BAINBRIDGE STREET,LA CROSSE,WI,54603,La Crosse,XCEL ENERGY,414 Nicollet Mall,Minneapolis,MN,55401,100,221112
1000222,110017414172,2017,Sumpter Plant,8509 RAWSONVILLE ROAD,BELLEVILLE,MI,48111,Wayne,WOLVERINE POWER SUPPLY COOPERATIVE INC,10125 W. Watergate Road,Cadillac,MI,49601,100,221112
1000223,110014336806,2017,Greater Des Moines Energy Center,4401A CARLISLE RD,PLEASANT HILL,IA,50317,Polk,BERKSHIRE HATHAWAY INC,3555 Farnam Street,Omaha,NE,68131,100,221112
1000225,110043787783,2017,CPI USA North Carolina Southport,1281 POWERHOUSE DR SE,SOUTHPORT,NC,28461,Brunswick,CAPITAL POWER CORP,1281 Powerhouse Dr. SE,Southport,NC,28461,100,221112
1000226,110000347045,2017,CPI USA North Carolina Roxboro,331 ALLIE CLAY RD,ROXBORO,NC,27573,Person,CAPITAL POWER CORP,331 Allie Clay Road,Roxboro,NC,27573,100,221112
1000228,110000350478,2017,International Paper - New Bern Mill,1785 Weyerhaeuser Road,Vanceboro,NC,28586,Craven,INTERNATIONAL PAPER CO,6400 Poplar Avenue,Memphis,TN,38197,100,322110
1000229,110013794000,2017,Domtar Paper Company LLC - Plymouth,NC HWY 149 N,PLYMOUTH,NC,27962,Martin,DOMTAR CORP,100 Kingsley Park Dr.,Fort Mill,SC,29715-6476,100,322110
1000230,110009846480,2017,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716,Haywood,REYNOLDS GROUP HOLDINGS INC,"200 Tri-State International Drive, Suite 200",Lincolnshire,IL,60069,100,322110
1000231,110022568531,2017,"Edgecombe Genco, LLC",6358 OLD BATTLEBORO RD 27809,BATTLEBORO,NC,27809,Edgecombe,CALYPSO ENERGY HOLDINGS LLC,63 Kendrick Street,Needhamm,MA,2494,100,221112
1000232,110000574423,2017,Eastman Chemical Company,EASTMAN ROAD AND LINCOLN ST,KINGSPORT,TN,37662,Sullivan,EASTMAN CHEMICAL CO,100 North Eastman Road,Kingsport,TN,37662,100,325211
1000233,110001116934,2017,US Steel (Edgar Thomson),13th Street and Braddock Avenue,Braddock,PA,15104,Allegheny,US STEEL CORP,600 Grant Street,Pittsburgh,PA,15219-2800,100,331111
1000234,110006710684,2017,The University of NC Chapel Hill,501 CAMERON AVE,CHAPEL HILL,NC,27599,Orange,STATE OF NORTH CAROLINA,2 South Salisbury St.,Raleigh,NC,27601-2903,100,611310
1000236,110006010583,2017,Portside Energy,6290 US HWY 12,PORTAGE,IN,46368,Porter,PRIMARY ENERGY RECYCLING HOLDINGS LLC,"2215 South York Road, Suite 202",Oak Brook,IL,60523,100,221122
1000237,110013372974,2017,Sundance Power Plant,2060 SUNDANCE ROAD,CASA GRANDE,AZ,85228,Pinal,PINNACLE WEST CAPITAL CORP,400 N. 5th Street,Phoenix,AZ,85004,100,221112
1000240,110000359950,2017,"SP Fiber Technologies Southeast, LLC",709 PAPERMILL ROAD,DUBLIN,GA,31027,LAURENS COUNTY,WESTROCK CO,1000 Abernathy Road NE,Atlanta,GA,30328,100,322121
1000241,110009523319,2017,Kyrene Generating Station,7005 S KYRENE RD,TEMPE,AZ,85283,Maricopa,SALT RIVER PROJECT,1521 N. Project Drive,Tempe,AZ,85281,100,221112
1000243,110000790653,2017,Holcim (US) INC JOPPA PLANT,2500 PORTLAND RD,GRAND CHAIN,IL,62941,MASSAC COUNTY,HOLCIM (US) INC,"8700 W Bryn Mawr Avenue, Suite 300N",Chicago,IL,60631,100,327310
1000244,110013329558,2017,Bennett Mountain Power Project,2750 NE Industrial Way,Mountain Home,ID,83647,Elmore,IDACORP,1221 W Idaho St,Boise,ID,83702,100,221112
1000245,110022357251,2017,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",17950 98TH ST SE,FAIRMOUNT,ND,58030,RICHLAND COUNTY,ENBRIDGE ENERGY MANAGEMENT,"1100 Louisiana St., Suite 3300",Houston,TX,77002,50,486210
1000245,110022357251,2017,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",17950 98TH ST SE,FAIRMOUNT,ND,58030,RICHLAND COUNTY,Pembina Pipeline CORP,"c/o Suite 150, 6385 Old Shady Oak Road",Eden Prairie,MN,55344,50,486210
1000246,110005972224,2017,Frank M Tait Station,2101 ARBOR BLVD,MORAINE,OH,45439,Montgomery,AES CORP,1065 Woodman Drive,Dayton,OH,45432,100,221112
1000247,110000863469,2017,SIGNAL MOUNTAIN CEMENT CO,1201 SUCK CREEK ROAD,CHATTANOOGA,TN,37405,HAMILTON COUNTY,RC LONESTAR INC,100 Brodhead Road,Bethlehem,PA,18017,100,327310
1000248,110000409291,2017,"Otsego Paper, Inc.",320 NORTH FARMER ST,OTSEGO,MI,49078,Allegan,USG CORP,550 W. Adams Street,Chicago,IL,60661,100,322121
1000249,110022398369,2017,West Campus Cogeneration Facility,515 WALNUT ST,MADISON,WI,53701,Dane,MGE ENERGY,133 S. Blair St,Madison,WI,53788,100,221112
1000250,110001697049,2017,Santan,1005 S VAL VISTA DRIVE,GILBERT,AZ,85296,Maricopa,SALT RIVER PROJECT,1521 N. Project Drive,Tempe,AZ,85281,100,221112
1000251,110007881998,2017,Grant Town Power Plant,228 ABPP Drive,GRANT TOWN,WV,26574,Marion,AMERICAN BITUMINOUS POWER PARTNERS,228 ABPP Drive,Grant Town,WV,26574,100,221112
1000252,110000740422,2017,City Point Energy Center,912 E RANDOLPH RD,HOPEWELL,VA,23860,Hopewell,AdvanSix Inc,4101 Bermuda Hundred Road,Chester,VA,23836,100,221112
1000253,110000344903,2017,Morgantown Energy Facility,555 BEECHURST AVE,MORGANTOWN,WV,26505,Monongalia,STARWOOD ENERGY GROUP,5 Greenwich Office Park,Greenwich,CT,6831,100,221112
1000254,110000875367,2017,Eagle Natrium LLC - Natrium Plant,"15696 Energy Road, State Route 2",Proctor,WV,26055,Marshall,WESTLAKE CHEMICAL CORP,2801 Post Oak Blvd.,Houston,TX,77056,100,325181
1000255,110002400731,2017,"Optim Energy Altura Cogen, LLC",2330 SHELDON ROAD,CHANNELVIEW,TX,77530,Harris,OPTIM ENERGY LLC,"8403 Colesville Road, Suite 915",Silver Spring,MD,20910,100,221112
1000256,110000870013,2017,"WestRock Virginia, Covington",104 EAST RIVERSIDE ST,COVINGTON,VA,24426,Alleghany,WESTROCK CO,1000 Abernathy Road NE,Atlanta,GA,30328,100,322130
1000257,110000342772,2017,Mecklenburg Power Station,204 COGEN DRIVE,CLARKSVILLE,VA,23927,Mecklenburg,DOMINION ENERGY INC,120 Tredegar St,Richmond,VA,23219,100,221112
1000258,110000560492,2017,International Paper-Franklin Mill,34040 UNION CAMP DR,FRANKLIN,VA,23851,Isle of Wight,INTERNATIONAL PAPER CO,6400 Poplar Avenue,Memphis,TN,38197,100,322121
1000259,110000542743,2017,Birchwood Power Facility,10900 BIRCHWOOD DRIVE,KING GEORGE,VA,22485,King George,J-POWER USA DEVELOPMENT CO LTD,1900 East Golf Road Suite 1030,Schaumburg,IL,60173,50,221112
1000259,110000542743,2017,Birchwood Power Facility,10900 BIRCHWOOD DRIVE,KING GEORGE,VA,22485,King George,Power Holding LLC,901 Main Avenue,Norwalk,CT,6851,50,221112
1000260,110057387420,2017,Cleveland-Cliffs Weirton LLC,100 Pennsylvania Avenue,WEIRTON,WV,26062,Hancock,ARCELORMITTAL USA,One South Dearborn,Chicago,IL,60603,100,332813
1000261,110017414742,2017,Ingredion Incorporated Argo Plant,6400 SOUTH ARCHER AVE,BEDFORD PARK,IL,60501,Cook,INGREDION INC,#5 Westbrook Corporate Center,Westchester,IL,60154,100,311221
1000262,110010380097,2017,"WestRock Coated Board, LLC",1817 Highway 165 South,PHENIX CITY,AL,36868,Russell,WESTROCK CO,1000 Abernathy Road NE,Atlanta,GA,30328,100,322121
1000263,110000341489,2017,Gordonsville Power Station,819 Hill Road,GORDONSVILLE,VA,22942,Louisa,DOMINION ENERGY INC,120 Tredegar St,Richmond,VA,23219,100,221112
1000264,110043795275,2017,Goose Creek Power Plant,760 EAST 2150 NORTH ROAD,MONTICELLO,IL,61856,Piatt,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63166,100,221112
1000265,110017805730,2017,"Dynegy Energy Fayette, II LLC",100 ENERGY DRIVE,MASONTOWN,PA,15461,Fayette,DYNEGY INC,601 Travis St. Ste #1400,Houston,TX,77002,100,221112
1000267,110014360057,2017,Edgewood Energy,WEST END CAMPUS ROAD,BRENTWOOD,NY,11717,Suffolk,J POWER USA DEVELOPMENT CO LTD,1600 East Golf Road,Schaumburg,IL,60173,100,221112
1000268,110070696981,2017,Shoreham Energy,227 N COUNTY RD,SHOREHAM,NY,11719,Suffolk,J POWER USA DEVELOPMENT CO LTD,1900 East Golf Road,Schaumburg,IL,60173,100,221112
1000269,110032885723,2017,Marcus Hook Energy Center - MH750,100 Green Street,Marcus Hook,PA,19061,Delaware,STARWOOD CAPITAL GROUP,"5 Greenwich Office Park, 2nd Floor",Greenwich,CT,6831,100,221112
1000270,110022706008,2017,Valencia Power Plant,55 CHRISTINE DRIVE,BELEN,NM,87002,Valencia,SOUTHWEST GENERATION OPERATING CO,600 Seventeenth Street,Denver,CO,80202,100,221112
1000271,110017766719,2017,Rocky Mountain Energy Center,6211 WELD COUNTY RD 51,KEENESBURG,CO,80643,Weld,XCEL ENERGY,414 Nicollet Mall,Minneapolis,MN,55401,100,221112
1000272,110000745114,2017,UCC South Charleston Plant,MACCORKLE AVE,SOUTH CHARLESTON,WV,25303,Kanawha,DOW CHEMICAL,2030 Dow Center 1790 Building,Midland,MI,48674,100,325199
1000273,110000343922,2017,"GP Big Island, LLC",9363 Lee Jackson Hwy,BIG ISLAND,VA,24526,Bedford,KOCH INDUSTRIES INC,4111 E 37th Street North,Wichita,KS,67220,100,322130
1000274,110000392557,2017,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,Butler,AK STEEL CORP,9227 Centre Pointe Drive,West Chester,OH,45069,100,331111
1000275,110043803676,2017,Bayer Cropscience Institute Plant,ROUTE 25 AND INTERSTATE 64,INSTITUTE,WV,25112,Kanawha,BAYER GROUP,2 T.W. Alexander Drive,ResearchTrianglePark,NC,27709,100,325320
1000276,110000587179,2017,INV. Camden Plant,643 HIGHWAY 1 SOUTH,LUGOFF,SC,29078,Kershaw,KOCH INDUSTRIES INC,4111 E 37th Street North,Wichita,KS,67220-3203,100,325211
1000277,110020013590,2017,Jasper County Generating Facility,10719 PURRYSBURG ROAD,HARDEEVILLE,SC,29927,Jasper,SCANA CORP,220 Operations Way,Cayce,SC,29033,100,221112
1000278,110027833441,2017,Walter M. Higgins III Generating Station,1275 E PRIMM BLVD,PRIMM,NV,89019,Clark,NV ENERGY,6226 West Sahara,Las Vegas,NV,89146,100,221112
1000282,110003256066,2017,"DTE Calvert City, LLC",480 N MAIN,CALVERT CITY,KY,42029,Marshall,DTE ENERGY CO,One Energy Plaza,Detroit,MI,48226,100,221330
1000283,110015375556,2017,Henrietta Peaker Plant,16027 25TH AVE,LEMOORE,CA,93245,Kings,ALTAGAS LTD,"1717 Mckinney Avenue, Suite 1040",Dallas,TX,75202,100,221112
1000284,110012147747,2017,Beatrice,20261 SW 61ST RD,BEATRICE,NE,68310,Gage,NEBRASKA PUBLIC POWER DISTRICT,1414 15th Street,Columbus,NE,68601,100,221112
1000286,110041995758,2017,Naval Station - Great Lakes,"310 Seabee Way, Bldg. 1H",Great Lakes,IL,60088,LAKE COUNTY,US GOVERNMENT,,,,,,928110
1000287,110009362732,2017,BLACK HAWK COUNTY SANITARY LANDFILL,1509 EAST WASHBURN ROAD,WATERLOO,IA,50701,BLACK HAWK COUNTY,BLACK HAWK COUNTY LANDFILL,"229 East Park Ave, PO Box 208",Waterloo,IA,50704,100,562212
1000288,110019162671,2017,Freeport Power Plant No. 2,289 BUFFALO AVE,FREEPORT,NY,11520,Nassau,FREEPORT ELECTRIC,220 West Sunrise Highway,Freeport,NY,11520,100,221112
1000290,110002380049,2017,Lehigh Cement Company LLC,313 WARREN STREET,GLENS FALLS,NY,12801,Warren,LEHIGH HANSON INC,300 East John Carpenter Freeway,Irving,TX,75062,100,327310
1000291,110070081755,2017,WESTMORELAND SANITARY LDFL,111 CONNER LN,BELLE VERNON,PA,15012,WESTMORELAND COUNTY,WESTMORELAND SANITARY LANDFILL LLC,111 Conner Lane,Belle Vernon,PA,15012-4519,100,562212
1000292,110043973340,2017,Greater Dickson Gas Authority,605 East Walnut Street,Dickson,TN,37055,DICKSON COUNTY,GREATER DICKSON GAS AUTHORITY,605 East Walnut Street,Dickson,TN,37055,100,221210
